country_code,country_name,year,forest_area_sqkm,total_area_sqkm,forest_percetage,region,income_group
COL,Colombia,1996,628458.5938,1109500.0042,379.969632907711,Latin America & Caribbean,Upper middle income
COM,Comoros,1996,465.9999847,1860.9927,167.973495939348,Sub-Saharan Africa,Low income
CPV,Cabo Verde,1996,723.4999847,4029.9882,120.429887297587,Sub-Saharan Africa,Lower middle income
CRI,Costa Rica,1996,24511.99951,51060.0111,322.030764135559,Latin America & Caribbean,Upper middle income
CUB,Cuba,1996,22841.99951,107399.9962,142.668922099115,Latin America & Caribbean,Upper middle income
CUW,Curacao,1996,,444.0037,,Latin America & Caribbean,High income
CYM,Cayman Islands,1996,126.9999981,239.9894,354.985964902871,Latin America & Caribbean,High income
CYP,Cyprus,1996,1674.100037,9240.0063,121.537043304827,Europe & Central Asia,High income
CZE,Czech Republic,1996,26338.00049,77270.0082,228.650087145932,Europe & Central Asia,High income
DEU,Germany,1996,113324.0039,349089.9902,217.762975708947,Europe & Central Asia,High income
DJI,Djibouti,1996,55.99999905,23180.0079,1.62059303537729,Middle East & North Africa,Lower middle income
DMA,Dominica,1996,484.0000153,750.0122,432.889025356378,Latin America & Caribbean,Upper middle income
DNK,Denmark,1996,5685.800171,42430.0016,89.8913850785363,Europe & Central Asia,High income
DOM,Dominican Republic,1996,13335.99976,48310.0009,185.177433913184,Latin America & Caribbean,Upper middle income
DZA,Algeria,1996,16141.99951,2381739.9907,4.54634625676359,Middle East & North Africa,Upper middle income
ECU,Ecuador,1996,140896.9043,276839.9977,341.406780662905,Latin America & Caribbean,Upper middle income
EGY,"Egypt, Arab Rep.",1996,530,995450.0017,0.357154351693041,Middle East & North Africa,Lower middle income
ERI,Eritrea,1996,15940,101000.0026,105.868426977644,Sub-Saharan Africa,Low income
ESP,Spain,1996,157099.5996,499440.0082,211.004286155376,Europe & Central Asia,High income
EST,Estonia,1996,22281.99951,42390.012,352.606366124716,Europe & Central Asia,High income
ETH,Ethiopia,1996,142685.9961,1000000.0101,95.7151920771175,Sub-Saharan Africa,Low income
FIN,Finland,1996,222170,304590.0088,489.293323465047,Europe & Central Asia,High income
FJI,Fiji,1996,9694.199829,18269.9895,355.93705115657,East Asia & Pacific,Upper middle income
FRA,France,1996,149477.998,547566.0155,183.121912244351,Europe & Central Asia,High income
FRO,Faroe Islands,1996,0.799999982,1396.01,0.384415575766234,Europe & Central Asia,High income
FSM,"Micronesia, Fed. Sts.",1996,637.5,699.9993,610.916860916861,East Asia & Pacific,Lower middle income
GAB,Gabon,1996,220000,257670.0091,572.741082733947,Sub-Saharan Africa,Upper middle income
GBR,United Kingdom,1996,28836.00098,241930.0093,79.9548508817166,Europe & Central Asia,High income
GEO,Georgia,1996,27572.80029,69490.0108,266.169337860211,Europe & Central Asia,Lower middle income
GHA,Ghana,1996,87962.00195,227539.9952,259.320522865509,Sub-Saharan Africa,Lower middle income
GIB,Gibraltar,1996,,9.9974,,Europe & Central Asia,High income
GIN,Guinea,1996,70480,245720.0081,192.408787406352,Sub-Saharan Africa,Low income
GMB,"Gambia, The",1996,4533.999939,10120.0106,300.538469700871,Sub-Saharan Africa,Low income
GNB,Guinea-Bissau,1996,21583.99902,28119.9926,514.892112119766,Sub-Saharan Africa,Low income
GNQ,Equatorial Guinea,1996,17898.00049,28050.0108,428.026847985987,Sub-Saharan Africa,Upper middle income
GRC,Greece,1996,34801.99951,128900.0006,181.113492495229,Europe & Central Asia,High income
GRD,Grenada,1996,169.8999977,339.9893,335.218247918793,Latin America & Caribbean,Upper middle income
GRL,Greenland,1996,2.199999988,341699.995,0.00431894063080182,Europe & Central Asia,High income
GTM,Guatemala,1996,44240,107160.0068,276.937593475405,Latin America & Caribbean,Upper middle income
GUM,Guam,1996,250,539.9891,310.566454026572,East Asia & Pacific,High income
GUY,Guyana,1996,166371.9922,196849.9974,566.949441512576,Latin America & Caribbean,Upper middle income
HKG,"Hong Kong SAR, China",1996,,1050.0119,,East Asia & Pacific,High income
HND,Honduras,1996,70896.00098,111889.9943,425.040207705094,Latin America & Caribbean,Lower middle income
HRV,Croatia,1996,18710,55980.001,224.20248081096,Europe & Central Asia,High income
HTI,Haiti,1996,1118.000031,27560.0087,27.212095937949,Latin America & Caribbean,Low income
HUN,Hungary,1996,18705.99976,89859.9982,139.641352663699,Europe & Central Asia,High income
IDN,Indonesia,1996,1070633.984,1811570.0092,396.447269031682,East Asia & Pacific,Lower middle income
IMN,Isle of Man,1996,34.60000038,570.0072,40.7188299637404,Europe & Central Asia,High income
IND,India,1996,648096.0156,2973190.0079,146.223176813279,South Asia,Lower middle income
IRL,Ireland,1996,5669.699707,68890.0114,55.2081670936212,Europe & Central Asia,High income
IRN,"Iran, Islamic Rep.",1996,92258.20313,1628759.9874,37.9968354578915,Middle East & North Africa,Upper middle income
IRQ,Iraq,1996,8124.000244,437370.0107,12.4600692099479,Middle East & North Africa,Upper middle income
ISL,Iceland,1996,237.1999931,100249.9904,1.58719344247848,Europe & Central Asia,High income
ISR,Israel,1996,1446.000061,21639.9939,44.8240099050772,Middle East & North Africa,High income
ITA,Italy,1996,80573.99902,294109.9882,183.774256064542,Europe & Central Asia,High income
JAM,Jamaica,1996,3423.800049,10830.0073,212.069968860472,Latin America & Caribbean,Upper middle income
JOR,Jordan,1996,975,88240.005,7.41205477039581,Middle East & North Africa,Upper middle income
JPN,Japan,1996,249055.9961,364499.9981,458.35186176875,East Asia & Pacific,High income
KAZ,Kazakhstan,1996,33878.00049,2699699.9939,8.41786182170088,Europe & Central Asia,Upper middle income
KEN,Kenya,1996,40238.00049,569139.9903,47.4260350155136,Sub-Saharan Africa,Lower middle income
KGZ,Kyrgyz Republic,1996,8495.39978,191799.9895,29.7121972804998,Europe & Central Asia,Lower middle income
KHM,Cambodia,1996,121052.002,176519.9996,460.020924799617,East Asia & Pacific,Lower middle income
KIR,Kiribati,1996,121.4999962,809.9966,100.621919216602,East Asia & Pacific,Lower middle income
KNA,St. Kitts and Nevis,1996,110,260.0101,283.793206494671,Latin America & Caribbean,High income
KOR,"Korea, Rep.",1996,63207.99805,96459.9916,439.566254035632,East Asia & Pacific,High income
KWT,Kuwait,1996,42.89999962,17820.0029,1.61491268584991,Middle East & North Africa,High income
LAO,Lao PDR,1996,169735.5078,230800.0023,493.328747195242,East Asia & Pacific,Lower middle income
LBN,Lebanon,1996,1310,10230.0079,85.900334446467,Middle East & North Africa,Upper middle income
LBR,Liberia,1996,47490,96320.0021,330.738851800752,Sub-Saharan Africa,Low income
LBY,Libya,1996,2170,1759539.9913,0.827294467416178,Middle East & North Africa,Upper middle income
LCA,St. Lucia,1996,214.4000053,609.9968,235.774462350119,Latin America & Caribbean,Upper middle income
LIE,Liechtenstein,1996,67.39999771,160.0102,282.560689655066,Europe & Central Asia,High income
LKA,Sri Lanka,1996,22288.00049,62710.0124,238.41509571599,South Asia,Lower middle income
LSO,Lesotho,1996,412.0000076,30360.0059,9.10321710768034,Sub-Saharan Africa,Lower middle income
LTU,Lithuania,1996,19900,62679.9943,212.972562443261,Europe & Central Asia,High income
LUX,Luxembourg,1996,870,,,Europe & Central Asia,High income
LVA,Latvia,1996,32138.00049,62196.001,346.621836807432,Europe & Central Asia,High income
MAC,"Macao SAR, China",1996,,19.9948,,East Asia & Pacific,High income
MAF,St. Martin (French part),1996,10,54.39,123.333333333333,Latin America & Caribbean,High income
MAR,Morocco,1996,49773.99902,446299.994,74.8126747288421,Middle East & North Africa,Lower middle income
MCO,Monaco,1996,,1.9943,,Europe & Central Asia,High income
MDA,Moldova,1996,3220,32930.0111,65.5939104739628,Europe & Central Asia,Lower middle income
MDG,Madagascar,1996,132905.9961,581540.0038,153.307890534221,Sub-Saharan Africa,Low income
MDV,Maldives,1996,10,299.9997,22.360355693689,South Asia,Upper middle income
MEX,Mexico,1996,686176.0156,1943950.0115,236.782700327496,Latin America & Caribbean,Upper middle income
MHL,Marshall Islands,1996,126.4000034,180.005,471.04461698705,East Asia & Pacific,Upper middle income
MKD,North Macedonia,1996,9395.999756,25429.9927,247.854203918917,Europe & Central Asia,Upper middle income
MLI,Mali,1996,62160,1220189.9997,34.1729973284914,Sub-Saharan Africa,Low income
MLT,Malta,1996,3.49999994,319.9945,7.33711035580736,Middle East & North Africa,High income
MMR,Myanmar,1996,366080,653540.0095,375.753773648651,East Asia & Pacific,Lower middle income
MNE,Montenegro,1996,6260,13449.9995,312.213439115741,Europe & Central Asia,Upper middle income
MNG,Mongolia,1996,120445.9961,1553560.0108,52.0072466349306,East Asia & Pacific,Lower middle income
MNP,Northern Mariana Islands,1996,326.1999893,460.0099,475.681533859017,East Asia & Pacific,High income
MOZ,Mozambique,1996,420640,786379.9958,358.820824419552,Sub-Saharan Africa,Low income
MRT,Mauritania,1996,3562.000122,1030700.0053,2.31825486519071,Sub-Saharan Africa,Lower middle income
MUS,Mauritius,1996,415.8000183,2029.9902,137.401062466126,Sub-Saharan Africa,Upper middle income
MWI,Malawi,1996,36986.00098,94279.9886,263.158488729323,Sub-Saharan Africa,Low income
MYS,Malaysia,1996,219050,328549.9952,447.240702014169,East Asia & Pacific,Upper middle income
NAM,Namibia,1996,83240,823290.0081,67.8232747277769,Sub-Saharan Africa,Upper middle income
NCL,New Caledonia,1996,8390,18280.0128,307.882492292347,East Asia & Pacific,High income
NER,Niger,1996,15748.00049,1266700.0024,8.33971436700212,Sub-Saharan Africa,Low income
NGA,Nigeria,1996,147757.998,910770.0035,108.828290630435,Sub-Saharan Africa,Lower middle income
NIC,Nicaragua,1996,40940,120339.9988,228.211414939785,Latin America & Caribbean,Lower middle income
NLD,Netherlands,1996,3540,33760.0025,70.3396689618136,Europe & Central Asia,High income
NOR,Norway,1996,121205.9961,365243.9756,222.607899583494,Europe & Central Asia,High income
NPL,Nepal,1996,42667.99805,143000.0124,200.154666363655,South Asia,Low income
NRU,Nauru,1996,,19.9948,,East Asia & Pacific,Upper middle income
NZL,New Zealand,1996,99465.99609,263309.9931,253.400123753727,East Asia & Pacific,High income
OMN,Oman,1996,20,309500.0013,0.0433479804318178,Middle East & North Africa,High income
PAK,Pakistan,1996,22803.99902,770880.0113,19.8437504648866,South Asia,Lower middle income
PAN,Panama,1996,49362.00195,74339.993,445.420065187247,Latin America & Caribbean,High income
PER,Peru,1996,768566.0156,1279999.9891,402.782635402318,Latin America & Caribbean,Upper middle income
PHL,Philippines,1996,68382.00195,298169.9945,153.842880149631,East Asia & Pacific,Lower middle income
PLW,Palau,1996,390.0999832,460.0099,568.86377821519,East Asia & Pacific,High income
PNG,Papua New Guinea,1996,336108.0078,452859.9978,497.868245832328,East Asia & Pacific,Lower middle income
POL,Poland,1996,89877.99805,306290.0071,196.843052252228,Europe & Central Asia,High income
PRI,Puerto Rico,1996,3848.500061,8869.9989,291.049903728783,Latin America & Caribbean,High income
PRK,"Korea, Dem. People’s Rep.",1996,74402.00195,120410.0065,414.497169951399,East Asia & Pacific,Low income
PRT,Portugal,1996,33801.99951,91500.0121,247.811107025013,Europe & Central Asia,High income
PRY,Paraguay,1996,200835.9961,397299.9912,339.095891084533,Latin America & Caribbean,Upper middle income
PSE,West Bank and Gaza,1996,90.79999924,6019.9888,10.1178838555621,Middle East & North Africa,Lower middle income
PYF,French Polynesia,1996,850,3660.0067,155.788922462901,East Asia & Pacific,High income
QAT,Qatar,1996,,11610.0117,,Middle East & North Africa,High income
ROU,Romania,1996,63680,229519.9984,186.115288854063,Europe & Central Asia,Upper middle income
RUS,Russian Federation,1996,8091410.625,16377960.0012,331.408744493121,Europe & Central Asia,Upper middle income
RWA,Rwanda,1996,3336.000061,24670.009,90.7102304226727,Sub-Saharan Africa,Low income
SAU,Saudi Arabia,1996,9770,2149690.0026,3.04872502178143,Middle East & North Africa,High income
SDN,Sudan,1996,,,,Sub-Saharan Africa,Lower middle income
SEN,Senegal,1996,90780,192530.0069,316.294237872382,Sub-Saharan Africa,Low income
SGP,Singapore,1996,163.5000038,670.0071,163.69593329545,East Asia & Pacific,High income
SLB,Solomon Islands,1996,22903.99902,27990.0005,548.918589072773,East Asia & Pacific,Lower middle income
SLE,Sierra Leone,1996,30003.99902,72180.0107,278.844272637469,Sub-Saharan Africa,Low income
SLV,El Salvador,1996,3500,20720,113.3125,Latin America & Caribbean,Lower middle income
SMR,San Marino,1996,,60.0103,,Europe & Central Asia,High income
SOM,Somalia,1996,78217.99805,627340.0098,83.6379227408883,Sub-Saharan Africa,Low income
SRB,Serbia,1996,24760,87460.0006,189.906877270248,Europe & Central Asia,Upper middle income
SSD,South Sudan,1996,,,,Sub-Saharan Africa,Low income
STP,Sao Tome and Principe,1996,560,960.0094,391.302001834565,Sub-Saharan Africa,Lower middle income
SUR,Suriname,1996,154065.9961,155999.9994,662.493661803444,Latin America & Caribbean,Upper middle income
SVK,Slovak Republic,1996,19214.00024,48100.0037,267.961382734663,Europe & Central Asia,High income
SVN,Slovenia,1996,12150,20139.9954,404.684377435359,Europe & Central Asia,High income
SWE,Sweden,1996,281230,410339.9937,459.745331179986,Europe & Central Asia,High income
SWZ,Eswatini,1996,4996.000061,17200.0087,194.846808473964,Sub-Saharan Africa,Lower middle income
SXM,Sint Maarten (Dutch part),1996,,34.0067,,Latin America & Caribbean,High income
SYC,Seychelles,1996,406.6999817,460.0099,593.070746356061,Sub-Saharan Africa,High income
SYR,Syrian Arab Republic,1996,4080,183780.0027,14.8922883871521,Middle East & North Africa,Low income
TCA,Turks and Caicos Islands,1996,344.0000153,950.012,242.900774162214,Latin America & Caribbean,High income
TCD,Chad,1996,64776.00098,1259200.0099,34.5079327158237,Sub-Saharan Africa,Low income
TGO,Togo,1996,5655.999756,54390,69.757330324,Sub-Saharan Africa,Low income
THA,Thailand,1996,158085.9961,510890.0097,207.57044575233,East Asia & Pacific,Upper middle income
TJK,Tajikistan,1996,4092.000122,139959.9999,19.6124221477569,Europe & Central Asia,Low income
TKM,Turkmenistan,1996,41270,469929.9885,58.9116025311928,Europe & Central Asia,Upper middle income
TLS,Timor-Leste,1996,8987.999878,14869.9929,405.463555948381,East Asia & Pacific,Lower middle income
TON,Tonga,1996,90,719.9941,83.8519371200403,East Asia & Pacific,Upper middle income
TTO,Trinidad and Tobago,1996,2364.400024,5129.9871,309.174886638495,Latin America & Caribbean,High income
TUN,Tunisia,1996,7594.000244,155360.0104,32.7892054754757,Middle East & North Africa,Lower middle income
TUR,Turkey,1996,99585.99609,769629.9996,86.7992178993186,Europe & Central Asia,Upper middle income
TUV,Tuvalu,1996,10,29.9922,223.661485319516,East Asia & Pacific,Upper middle income
TZA,Tanzania,1996,535200,885799.9948,405.303131753868,Sub-Saharan Africa,Low income
UGA,Uganda,1996,42217.99805,199810.0048,141.73592208392,Sub-Saharan Africa,Low income
UKR,Ukraine,1996,94155.99609,579350.0034,109.020080031871,Europe & Central Asia,Lower middle income
URY,Uruguay,1996,11409.39941,175020.0011,43.7295118850396,Latin America & Caribbean,High income
USA,United States,1996,3031015.938,9158959.9941,221.994178670891,North America,High income
UZB,Uzbekistan,1996,31451.99951,425399.989,49.5964182812969,Europe & Central Asia,Lower middle income
VCT,St. Vincent and the Grenadines,1996,256.0000038,390.0022,440.324086759198,Latin America & Caribbean,Upper middle income
VEN,"Venezuela, RB",1996,503010,882050.0115,382.545358767336,Latin America & Caribbean,Upper middle income
VGB,British Virgin Islands,1996,36.90000057,150.0128,165.005182106872,Latin America & Caribbean,High income
VIR,Virgin Islands (U.S.),1996,217.0999908,350.0126,416.078863528193,Latin America & Caribbean,High income
VNM,Vietnam,1996,107814.0039,325489.9879,222.196425834083,East Asia & Pacific,Lower middle income
VUT,Vanuatu,1996,4400,12189.9904,242.13013326081,East Asia & Pacific,Lower middle income
WLD,World,1996,40846691.3,127311603.4316,215.222872482902,World,NULL
WSM,Samoa,1996,1546.000061,2829.9894,366.45801603335,East Asia & Pacific,Upper middle income
XKX,Kosovo,1996,,10886.9873,,Europe & Central Asia,Lower middle income
YEM,"Yemen, Rep.",1996,5490,527969.9978,6.97529578450603,Middle East & North Africa,Low income
ZAF,South Africa,1996,92410,1213090.0068,51.1005380907569,Sub-Saharan Africa,Upper middle income
ZMB,Zambia,1996,518003.9844,743390.0103,467.429273948859,Sub-Saharan Africa,Lower middle income
ZWE,Zimbabwe,1996,202020,386849.9887,350.309009069386,Sub-Saharan Africa,Low income
ABW,Aruba,1995,4.199999869,180.005,15.651798072964,Latin America & Caribbean,High income
AFG,Afghanistan,1995,13500,652860.005,13.8711744181664,South Asia,Low income
AGO,Angola,1995,603520,1246699.9965,324.735102539964,Sub-Saharan Africa,Lower middle income
ALB,Albania,1995,7790.499878,27399.9985,190.727938293908,Europe & Central Asia,Upper middle income
AND,Andorra,1995,160,470.0073,228.357304237615,Europe & Central Asia,High income
